ID,ANTIG_UEDÄD,STATUS,MONTO,MEDIO_PAGO,PAQUETE,ID_OFERTA,MAPEO_PR,PROBABILIDAD
L8L940LO9,07 A 11,IMPAGO,261010.915,GOLD,VIKING ARMOUR,JSF89A,4,0.483
LLFA4FA904,24 A 47,ACTIVO,228654.19,0,NAVAL,B92375,2,0.486
V0VFA40V0,24 A 47,ACTIVO,323567.25,BITCOIN,VIKING ARMOUR,B92375,4,0.1521
9L9VFA9L,60 Y MAS,ACTIVO,243753.995,0,SPURS,Y79G54,3,0.1742
LLOZFA8LOZZ,24 A 47,ACTIVO,461191.187,BITCOIN,VIKING ARMOUR,Y79G54,4,0.4312
LV9FA4080,12 A 23,ACTIVO,181197.66,GOLD,SPURS,Y79G54,2,0.8912
LO08080VL,60 Y MAS,BAJA,206220.194,GOLD,DRAGONS,90LD2,4,0.0331
L0V00Z,00 A 06,ACTIVO,250225.34,#N/D,VIKING ARMOUR,B92375,N,0.3828
LV9FA9000,07 A 11,ACTIVO,245479.687,GOLD,VIKING ARMOUR,JSF89A,2,0.1606
L8909094,00 A 06,ACTIVO,,0,VIKING ARMOUR,B92375,N,0.4678
L8ZM4008,00 A 06,ACTIVO,224339.96,GOLD,VIKING ARMOUR,JSF89A,N,0.9749
L90L088L,07 A 11,ACTIVO,150998.05,#N/D,SOIL,Y79G54,N,0.3035
V0Z00FA00,60 Y MAS,ACTIVO,194140.35,GOLD,DRAGONS,Y79G54,2,0.0849
L00L4ZZZ,60 Y MAS,ACTIVO,424951.655,0,VIKING ARMOUR,Y79G54,0,0.029
L9LLL040,00 A 06,IMPAGO,215711.5,TYP2,SPURS,Y79G54,N,0.6771
L80V40ZLO,12 A 23,ACTIVO,235125.535,#N/D,SPURS,Y79G54,2,0.7774
L9LVLZZ9,00 A 06,IMPAGO,187669.005,#N/D,SOIL,Y79G54,N,0.788
LLO4ZVLV8,12 A 23,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.858
L94Z00FAV,07 A 11,activo,289053.41,#N/D,SPURS,Y79G54,N,0.8507
L88VLL48,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.5568
L8888LOZLO,00 A 06,ACTIVO,155312.28,#N/D,DRAGONS,Y79G54,N,0.1402
L88LO0FA9L,07 A 11,IMPAGO,282150.642,0,VIKING ARMOUR,JSF89A,N,0.4991
L84L0V94,12 A 23,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,1,0.582
L98ZMZZ4,00 A 06,ACTIVO,250225.34,#N/D,VIKING ARMOUR,B92375,N,0.1335
LO0Z0FA000,48 A 60,ACTIVO,275679.297,ETHER,NAVAL,90LD2,4,0.1198
FA00V00L4,00 A 06,IMPAGO,250225.34,#N/D,VIKING ARMOUR,B92375,N,0.3397
L9LZ90,07 A 11,ACTIVO,159626.51,BITCOIN,SPURS,Y79G54,N,0.4854
LLO89FA9,00 A 06,ACTIVO,159626.51,GOLD,SOIL,Y79G54,N,0.0736
L9Z4FA800,00 A 06,ACTIVO,172569.2,#N/D,DRAGONS,B92375,N,0.513
900VL044,60 Y MAS,activo,,#N/D,SPURS,90LD2,#N/D,0.1708
L9040LO00,00 A 06,ACTIVO,159626.51,#N/D,SPURS,Y79G54,N,0.3211
LZ0008L0,24 A 47,ACTIVO,155312.28,ETHER,DRAGONS,Y79G54,2,0.7801
L9LV0Z4Z,07 A 11,ACTIVO,159626.51,#N/D,SPURS,Y79G54,N,0.1822
LLFALLO00V,48 A 60,ACTIVO,159626.51,0,SOIL,Y79G54,0,0.5655
LV809LFAL,07 A 11,ACTIVO,332195.71,BITCOIN,VIKING ARMOUR,Y79G54,2,0.0951
LL40ZLFA0,24 A 47,activo,,#N/D,SPURS,Y79G54,#N/D,0.081
L9LO08V0Z,07 A 11,ACTIVO,237282.65,ETHER,SPURS,Y79G54,N,0.582
L88ZFA94Z,07 A 11,ACTIVO,157469.395,#N/D,SPURS,Y79G54,N,0.67
L904V80L,00 A 06,activo,,#N/D,DRAGONS,JSF89A,#N/D,0.2566
L9Z8984LO,07 A 11,IMPAGO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.7862
L90LOFALVV,00 A 06,ACTIVO,230811.305,TYP2,SOIL,Y79G54,N,0.5214
L89VLOZ48,00 A 06,ACTIVO,181197.66,#N/D,SPURS,Y79G54,N,0.5558
L80FA0V9LO,07 A 11,activo,,#N/D,DRAGONS,JSF89A,#N/D,0.0129
ZZVZ0VZ9,60 Y MAS,ACTIVO,267482.26,BITCOIN,VIKING ARMOUR,Y79G54,4,0.1776
LV804Z90,07 A 11,activo,,#N/D,SPURS,Y79G54,#N/D,0.7275
Z0L0L400,60 Y MAS,activo,250225.34,BITCOIN,DRAGONS,B92375,4,0.14
L9LO080ZFA,00 A 06,IMPAGO,340824.17,#N/D,VIKING ARMOUR,Y79G54,N,0.5544
L8ZM8LL0,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.6331
L8LFA4ZVFA,12 A 23,ACTIVO,209240.155,GOLD,VIKING ARMOUR,B92375,1,0.1574
V008VLVFA,12 A 23,ACTIVO,,#N/D,SOIL,90LD2,#N/D,0.1368
ZZVVLLFAZ,60 Y MAS,ACTIVO,351609.745,BITCOIN,VIKING ARMOUR,JSF89A,4,0.0836
LLO44040FA,24 A 47,ACTIVO,140212.475,GOLD,DRAGONS,B92375,1,0.6993
L840LO40FA,12 A 23,ACTIVO,194140.35,#N/D,SOIL,Y79G54,2,0.1485
L8LO908LO0,00 A 06,ACTIVO,465936.84,ETHER,VIKING ARMOUR,Y79G54,N,0.498
L80ZLO0FAFA,07 A 11,IMPAGO,,#N/D,SPURS,JSF89A,#N/D,0.3109
L8804940,00 A 06,ACTIVO,444365.69,#N/D,VIKING ARMOUR,Y79G54,N,0.9741
L890LLO0Z,00 A 06,ACTIVO,168254.97,TYP2,SPURS,Y79G54,N,0.2894
LLVLOV0Z0,48 A 60,ACTIVO,207083.04,0,SPURS,Y79G54,4,0.9099
L8FAZ8LVZ,12 A 23,ACTIVO,273953.605,ETHER,VIKING ARMOUR,B92375,2,0.6257
L8LZ48FAFA,12 A 23,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,2,0.363
L9LO40ZM0,07 A 11,ACTIVO,181197.66,GOLD,SPURS,Y79G54,N,0.0877
L448LO0L0,24 A 47,ACTIVO,159626.51,GOLD,SOIL,Y79G54,2,0.4289
L9ZMZ8V0,00 A 06,IMPAGO,286896.295,0,VIKING ARMOUR,B92375,N,0.2325
L8FAZZLO00,12 A 23,ACTIVO,340824.17,GOLD,VIKING ARMOUR,Y79G54,2,0.2546
L9Z90VFALO,07 A 11,ACTIVO,172569.2,BITCOIN,SPURS,Y79G54,N,0.688
V8L8FA90,60 Y MAS,IMPAGO,276110.72,USD,VIKING ARMOUR,Y79G54,4,0.6918
L88L00LFA,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.6965
LZMLOVFAZ8,12 A 23,activo,250225.34,BITCOIN,VIKING ARMOUR,B92375,2,0.7605
L880Z9FA9,00 A 06,ACTIVO,181197.66,#N/D,SPURS,Y79G54,N,0.8889
LV900FAZ0,12 A 23,activo,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.0792
L04FAL0LL,48 A 60,ACTIVO,196297.465,0,SOIL,Y79G54,2,0.6283
L8890449,00 A 06,ACTIVO,168254.97,BITCOIN,VIKING ARMOUR,JSF89A,N,0.7625
LLZLO8LO4L,24 A 47,IMPAGO,295524.755,0,NAVAL,B92375,4,0.5357
LLO00FA9V4,12 A 23,ACTIVO,,#N/D,SPURS,Y79G54,#N/D,0.1209
L88LO0FA0FA,07 A 11,activo,,GOLD,VIKING ARMOUR,B92375,N,0.8808
900890LOFA,60 Y MAS,activo,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.9204
L90400LOFA,00 A 06,ACTIVO,280424.95,#N/D,VIKING ARMOUR,Y79G54,N,0.0564
LZ0VFAV0L,24 A 47,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.7143
LLLOZZVZ8,24 A 47,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.1928
L9Z4FAZL9,00 A 06,ACTIVO,99227.29,#N/D,VIKING ARMOUR,B92375,N,0.9297
LVLOV9LO9V,12 A 23,ACTIVO,310624.56,BITCOIN,VIKING ARMOUR,Y79G54,2,0.2595
LV9FAVLOVLO,07 A 11,IMPAGO,129426.9,0,DRAGONS,JSF89A,2,0.3527
L9094888,00 A 06,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.9299
L9VVV4FA8,00 A 06,activo,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.5225
LV9FAVLOVLO,07 A 11,ACTIVO,129426.9,0,DRAGONS,JSF89A,2,0.6873
LZ9ZZ0L0,24 A 47,ACTIVO,291210.525,0,SPURS,Y79G54,3,0.1029
L9LOFAVL04,07 A 11,ACTIVO,159626.51,BITCOIN,VIKING ARMOUR,B92375,N,0.3757
LV8FA4400,07 A 11,ACTIVO,235125.535,0,SPURS,Y79G54,0,0.5079
L90400LOFA,07 A 11,IMPAGO,280424.95,#N/D,VIKING ARMOUR,Y79G54,N,0.0292
900LZM4,60 Y MAS,ACTIVO,246773.956,GOLD,VIKING ARMOUR,90LD2,4,0.1048
L9LO0FA884,07 A 11,ACTIVO,304153.215,0,VIKING ARMOUR,JSF89A,N,0.9633
LZ8Z880FA,24 A 47,ACTIVO,286896.295,TYP2,VIKING ARMOUR,B92375,2,0.7576
L8090094,07 A 11,ACTIVO,150998.05,GOLD,SOIL,Y79G54,1,0.4463
L90VZ00FA,00 A 06,ACTIVO,211397.27,ETHER,SPURS,Y79G54,N,0.7526
FA00ZLO00FA,00 A 06,ACTIVO,129426.9,0,DRAGONS,JSF89A,N,0.503
L90LO0Z4V,07 A 11,activo,,#N/D,SOIL,Y79G54,#N/D,0.1728
9000444V,60 Y MAS,IMPAGO,,#N/D,SPURS,90LD2,#N/D,0.3121
L8FALVZ84,12 A 23,ACTIVO,200611.695,#N/D,VIKING ARMOUR,B92375,1,0.9393
LFAZLO98FAV,24 A 47,ACTIVO,286896.295,ETHER,VIKING ARMOUR,B92375,4,0.9878
L44FA4LLO8,24 A 47,ACTIVO,327881.48,BITCOIN,VIKING ARMOUR,Y79G54,4,0.8802
LV90LFA0V,07 A 11,ACTIVO,273953.605,GOLD,VIKING ARMOUR,B92375,1,0.4619
LLLO44LO09,24 A 47,ACTIVO,243753.995,GOLD,SPURS,Y79G54,4,0.8485
L08Z8LVV,60 Y MAS,ACTIVO,358081.09,BITCOIN,VIKING ARMOUR,Y79G54,4,0.0612
L09LO0FALV,60 Y MAS,ACTIVO,189826.12,0,SPURS,Y79G54,3,0.4905
L949FAFA80,07 A 11,ACTIVO,120798.44,ETHER,SPURS,Y79G54,N,0.6544
90094L8V,60 Y MAS,activo,,#N/D,SPURS,90LD2,#N/D,0.6929
V00LZLOZ8,24 A 47,activo,213554.385,GOLD,VIKING ARMOUR,JSF89A,4,0.703
LLO04ZZFA8,12 A 23,ACTIVO,353766.86,ETHER,VIKING ARMOUR,Y79G54,4,0.5766
9000FALLLO,12 A 23,ACTIVO,367140.973,0,VIKING ARMOUR,90LD2,1,0.6278
ZVZMFAVL0,24 A 47,ACTIVO,267050.837,GOLD,VIKING ARMOUR,JSF89A,4,0.6061
900VZZLFA,07 A 11,BAJA,,#N/D,SPURS,90LD2,#N/D,0.7181
LV9FALOFA0L,07 A 11,ACTIVO,198454.58,0,SPURS,Y79G54,2,0.6146
L8ZMV9,00 A 06,ACTIVO,217868.615,ETHER,SPURS,Y79G54,N,0.0937
ZVLOL9ZMV,48 A 60,ACTIVO,267050.837,GOLD,VIKING ARMOUR,JSF89A,4,0.2198
L9004098,00 A 06,activo,,#N/D,SPURS,Y79G54,#N/D,0.6129
L8FAFA8V9LO,12 A 23,ACTIVO,522021.83,#N/D,VIKING ARMOUR,Y79G54,2,0.277
FA0VL9448,00 A 06,ACTIVO,,#N/D,DRAGONS,JSF89A,#N/D,0.0843
LLFAZMZFA8,24 A 47,ACTIVO,241596.88,BITCOIN,SPURS,Y79G54,4,0.4584
L08ZMLFA0,48 A 60,activo,,#N/D,DRAGONS,B92375,#N/D,0.1812
LLO4LL90LO,12 A 23,ACTIVO,196297.465,0,SOIL,Y79G54,1,0.9628
FA0ZVZ800,00 A 06,ACTIVO,,#N/D,#N/D,#N/D,#N/D,0.1682
494FA40,60 Y MAS,IMPAGO,229948.459,BITCOIN,DRAGONS,90LD2,2,0.4759
LO0ZV4LZ9,12 A 23,ACTIVO,135898.245,0,DRAGONS,90LD2,2,0.028
L0FAZZ80Z,48 A 60,ACTIVO,629877.58,0,VIKING ARMOUR,Y79G54,6,0.7445
L09V489FA,60 Y MAS,ACTIVO,207083.04,0,SPURS,Y79G54,3,0.0847
L9VLZ4LO9,00 A 06,activo,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.1348
V04LV0LFA,60 Y MAS,ACTIVO,198454.58,GOLD,DRAGONS,90LD2,2,0.129
L94Z4VFALO,07 A 11,ACTIVO,317095.905,#N/D,VIKING ARMOUR,Y79G54,N,0.8461
L8L0V9VFA,12 A 23,ACTIVO,209240.155,#N/D,SPURS,Y79G54,1,0.6153
L8LLOZLO09,12 A 23,ACTIVO,172569.2,ETHER,SPURS,Y79G54,2,0.1609
L0FA9ZL00,48 A 60,ACTIVO,235125.535,0,SPURS,Y79G54,3,0.9492
L94FAVLOVFA,07 A 11,ACTIVO,172569.2,0,SPURS,JSF89A,N,0.4326
L9LO0FA8V8,00 A 06,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.8857
900VL448,24 A 47,activo,,#N/D,SPURS,90LD2,#N/D,0.5029
LLV00ZL0,48 A 60,ACTIVO,237282.65,0,VIKING ARMOUR,B92375,2,0.7864
LLLOL4L,24 A 47,ACTIVO,159626.51,BITCOIN,SOIL,Y79G54,2,0.6255
L9FAZ090FA,00 A 06,ACTIVO,120798.44,#N/D,SPURS,Y79G54,N,0.8296
L8900LOZ0,00 A 06,ACTIVO,273953.605,GOLD,VIKING ARMOUR,B92375,N,0.9675
L040FAFA4LO,60 Y MAS,activo,103541.52,GOLD,DRAGONS,B92375,2,0.3224
L88ZFA988,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.4154
L890FA0L9,00 A 06,ACTIVO,187669.005,#N/D,SOIL,Y79G54,N,0.8042
L8V4LOL8FA,00 A 06,ACTIVO,125112.67,0,SOIL,JSF89A,N,0.7491
LV8LO4808,07 A 11,ACTIVO,428834.462,0,VIKING ARMOUR,Y79G54,3,0.6818
L04ZZLOFALO,48 A 60,ACTIVO,310624.56,0,VIKING ARMOUR,B92375,3,0.0623
L894VLLO0,07 A 11,ACTIVO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.6825
LZLLO0098,24 A 47,IMPAGO,241596.88,0,VIKING ARMOUR,B92375,4,0.1554
V0FA9LLO4L,60 Y MAS,ACTIVO,286896.295,0,VIKING ARMOUR,B92375,4,0.2088
LZ0ZM094,24 A 47,ACTIVO,314938.79,0,VIKING ARMOUR,B92375,3,0.6452
L88VL488,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.3443
L884ZFAFAFA,00 A 06,ACTIVO,237282.65,GOLD,VIKING ARMOUR,B92375,N,0.0984
LLOZ0FALO0LO,24 A 47,ACTIVO,286896.295,TYP2,VIKING ARMOUR,B92375,4,0.4492
FA0ZLOVFA08,00 A 06,activo,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.0725
L9ZVL90V,07 A 11,ACTIVO,399929.121,#N/D,VIKING ARMOUR,Y79G54,N,0.8751
ZVZFALO0LOL,60 Y MAS,ACTIVO,172569.2,BITCOIN,SPURS,JSF89A,4,0.2511
L9LOFAZZLOFA,07 A 11,ACTIVO,237282.65,BITCOIN,VIKING ARMOUR,B92375,N,0.2367
LLO00LVLO0,12 A 23,ACTIVO,196297.465,0,SOIL,Y79G54,2,0.5385
LV4049,12 A 23,IMPAGO,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.9144
L980LOLL0,00 A 06,ACTIVO,129426.9,0,DRAGONS,JSF89A,N,0.2207
V9L0V94,60 Y MAS,ACTIVO,408557.581,BITCOIN,VIKING ARMOUR,Y79G54,4,0.2058
L9LOLZ49FA,07 A 11,ACTIVO,273953.605,GOLD,VIKING ARMOUR,B92375,N,0.8121
L84L0VL0,12 A 23,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,2,0.8334
L0848Z40,60 Y MAS,ACTIVO,241596.88,GOLD,SPURS,Y79G54,6,0.6733
L8ZL0V,07 A 11,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.5927
L9VLOV808,00 A 06,IMPAGO,166097.855,0,DRAGONS,JSF89A,N,0.4571
LLOZ0FA9ZV,24 A 47,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,1,0.6244
FA0ZLO8ZZFA,00 A 06,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.9756
LLO440ZZM,12 A 23,ACTIVO,103541.52,0,DRAGONS,B92375,1,0.6005
FA0LOL40V0,00 A 06,ACTIVO,,#N/D,SPURS,Y79G54,#N/D,0.2536
LLOZ9V4FAV,12 A 23,ACTIVO,372749.472,0,VIKING ARMOUR,Y79G54,0,0.4202
LL4LLO004,24 A 47,ACTIVO,323567.25,0,VIKING ARMOUR,B92375,4,0.6472
9FAV0L44,60 Y MAS,ACTIVO,560849.9,BITCOIN,VIKING ARMOUR,Y79G54,4,0.893
LLO4ZFALL8,24 A 47,ACTIVO,125112.67,0,VIKING ARMOUR,JSF89A,1,0.1452
LLOVL804L,12 A 23,IMPAGO,286896.295,GOLD,VIKING ARMOUR,B92375,2,0.5431
L94L0FAFAL,00 A 06,IMPAGO,217868.615,#N/D,SPURS,Y79G54,N,0.8082
L8FA0V8LOZ,12 A 23,ACTIVO,,#N/D,SPURS,Y79G54,#N/D,0.4984
L9FAFAFA9Z0,00 A 06,activo,,#N/D,SPURS,Y79G54,#N/D,0.1231
L8LLO08L0,07 A 11,ACTIVO,295524.755,TYP2,VIKING ARMOUR,Y79G54,2,0.9111
LLOV9FAFAFA9,12 A 23,activo,362395.32,GOLD,VIKING ARMOUR,Y79G54,4,0.8575
LL0FALOZ00,48 A 60,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,4,0.2692
L9L844,00 A 06,ACTIVO,,#N/D,SPURS,Y79G54,#N/D,0.0305
LLV0FA84L,48 A 60,ACTIVO,340824.17,0,VIKING ARMOUR,Y79G54,4,0.7036
LLO48Z8V8,24 A 47,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,0,0.2224
LV8800ZLO,12 A 23,ACTIVO,237282.65,0,VIKING ARMOUR,B92375,1,0.7837
L4FAFAFA088,24 A 47,ACTIVO,258853.8,USD,NAVAL,B92375,4,0.5305
L9LO4FA4L4,07 A 11,ACTIVO,189826.12,BITCOIN,SPURS,Y79G54,N,0.64
94LZ000,60 Y MAS,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.9316
L9V8L049,00 A 06,activo,,#N/D,SPURS,Y79G54,#N/D,0.4997
L0V0LLOVZ,48 A 60,ACTIVO,140212.475,0,DRAGONS,B92375,2,0.9472
LFA88809Z,24 A 47,ACTIVO,196297.465,USD,SOIL,Y79G54,2,0.8059
L8LO980FAV,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.1287
L9Z0000L,07 A 11,ACTIVO,159626.51,BITCOIN,VIKING ARMOUR,B92375,N,0.7347
LLOZV4000,12 A 23,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.6603
8FA04LOVL,60 Y MAS,IMPAGO,401223.39,TYP2,VIKING ARMOUR,Y79G54,4,0.3601
LV8800ZLO,07 A 11,ACTIVO,237282.65,0,VIKING ARMOUR,B92375,1,0.5595
LLO00LO00L,12 A 23,ACTIVO,437894.345,TYP2,VIKING ARMOUR,Y79G54,4,0.0174
LLOFAFAFAFALO8,24 A 47,ACTIVO,450405.612,GOLD,VIKING ARMOUR,Y79G54,4,0.3695
FA0FAV9048,00 A 06,ACTIVO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.3867
L9LLL8VFA,00 A 06,IMPAGO,260148.069,#N/D,VIKING ARMOUR,JSF89A,N,0.0502
L08LO94,60 Y MAS,ACTIVO,196297.465,BITCOIN,SOIL,Y79G54,2,0.0898
L90ZMV4Z,00 A 06,ACTIVO,237282.65,GOLD,VIKING ARMOUR,B92375,N,0.401
L08LO8L,48 A 60,activo,140212.475,0,DRAGONS,B92375,1,0.1546
LLOZLL8ZFA,24 A 47,ACTIVO,323567.25,0,VIKING ARMOUR,B92375,4,0.5734
FA0440Z0LO,00 A 06,activo,,#N/D,SPURS,Y79G54,#N/D,0.064
L00LO0VFA9,60 Y MAS,IMPAGO,243753.995,0,SPURS,Y79G54,4,0.8643
ZZV0VVLO4,60 Y MAS,ACTIVO,101815.828,0,SOIL,90LD2,2,0.6931
L8009VZV,07 A 11,BAJA,191983.235,0,DRAGONS,Y79G54,2,0.7388
L8LOZZM8L,07 A 11,ACTIVO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.5973
LLZ00Z0V,24 A 47,ACTIVO,155312.28,BITCOIN,SOIL,B92375,2,0.8684
L944V0Z0,07 A 11,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.0409
80L8Z4FALO,24 A 47,IMPAGO,,#N/D,NAVAL,90LD2,#N/D,0.3075
LLOFAZ80V8,24 A 47,ACTIVO,286896.295,GOLD,VIKING ARMOUR,B92375,4,0.3454
L8FA909Z0,12 A 23,ACTIVO,401223.39,ETHER,VIKING ARMOUR,Y79G54,2,0.306
L800L4V4,07 A 11,ACTIVO,157469.395,GOLD,SPURS,Y79G54,2,0.8076
LLOV0VLOL9,12 A 23,ACTIVO,189826.12,BITCOIN,SPURS,Y79G54,1,0.0231
L8FAZ00FAFA,12 A 23,IMPAGO,157469.395,TYP2,SPURS,Y79G54,1,0.4704
LL00FAZ09,48 A 60,activo,250225.34,GOLD,VIKING ARMOUR,B92375,4,0.0107
LZV804,24 A 47,ACTIVO,351609.745,0,VIKING ARMOUR,Y79G54,3,0.9001
L8VFA4LO8L,00 A 06,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.9543
L9L04LO4V,07 A 11,IMPAGO,120798.44,#N/D,SPURS,Y79G54,N,0.1079
L8FAFALLL0,07 A 11,ACTIVO,258853.8,TYP2,SPURS,Y79G54,2,0.6144
L940004Z,07 A 11,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.968
L8FAL0004,07 A 11,activo,,#N/D,SOIL,Y79G54,#N/D,0.6367
LLVVFAZM8,48 A 60,ACTIVO,159626.51,ETHER,SOIL,Y79G54,2,0.8405
LLFA00000,24 A 47,ACTIVO,207083.04,TYP2,SPURS,Y79G54,4,0.076
L8V0ZVV4,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.7722
LLOZ4098FA,24 A 47,ACTIVO,176883.43,0,DRAGONS,B92375,2,0.468
LZMLOLL4LO,12 A 23,ACTIVO,159626.51,BITCOIN,SOIL,Y79G54,1,0.6987
LVVLO9898,12 A 23,ACTIVO,129426.9,0,DRAGONS,JSF89A,2,0.9437
L8ZLOZ8V0,07 A 11,IMPAGO,237282.65,#N/D,VIKING ARMOUR,B92375,2,0.5438
L880LO8L8,07 A 11,activo,,#N/D,SPURS,Y79G54,#N/D,0.7696
L94000,07 A 11,ACTIVO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.5253
L840LLFAFA,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.6913
FA09L80VLO,00 A 06,activo,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.0874
LVV9LFAZZ,07 A 11,ACTIVO,166097.855,0,DRAGONS,JSF89A,2,0.6976
LV908000,07 A 11,ACTIVO,198454.58,0,SPURS,Y79G54,0,0.0936
V4V000LO,60 Y MAS,BAJA,207083.04,BITCOIN,SPURS,Y79G54,4,0.5051
L94L9L88,07 A 11,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.7744
L8FAFA4000,12 A 23,ACTIVO,150998.05,#N/D,SOIL,Y79G54,1,0.5538
L88VFA089,00 A 06,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.3225
L90LO0Z4V,07 A 11,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.4859
V09FAV4LOZ,48 A 60,ACTIVO,228654.19,0,NAVAL,B92375,2,0.8344
4840LLV,60 Y MAS,IMPAGO,440051.46,GOLD,DRAGONS,90LD2,2,0.2471
L8LVLO944,12 A 23,ACTIVO,366709.55,#N/D,VIKING ARMOUR,Y79G54,2,0.0271
L9LO0FA840,07 A 11,ACTIVO,150998.05,#N/D,SOIL,Y79G54,N,0.1062
L0FAZ80ZFA,48 A 60,ACTIVO,235125.535,0,SPURS,Y79G54,4,0.1692
9004FA4V0,60 Y MAS,BAJA,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.3667
LLO448L9Z,12 A 23,IMPAGO,250225.34,0,VIKING ARMOUR,B92375,1,0.7976
L8VL809FA,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.7879
L8LLO9Z0LO,12 A 23,BAJA,172569.2,#N/D,SPURS,Y79G54,2,0.5903
L0Z8FAFA4Z,48 A 60,ACTIVO,286896.295,GOLD,VIKING ARMOUR,B92375,4,0.2137
L09LO80L0,60 Y MAS,ACTIVO,140212.475,ETHER,DRAGONS,B92375,2,0.5038
L8V4V8VV,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.8676
L08LOZ8FA9,60 Y MAS,ACTIVO,198454.58,0,SPURS,Y79G54,2,0.5397
L80LOLL0L,12 A 23,ACTIVO,172569.2,ETHER,SPURS,Y79G54,1,0.5504
FA0VFA8FA4Z,00 A 06,IMPAGO,,#N/D,DRAGONS,B92375,#N/D,0.9407
8004LFA9,60 Y MAS,IMPAGO,401223.39,GOLD,VIKING ARMOUR,B92375,6,0.3244
L8FA0FA49LO,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.4728
LVFA9LZ80,12 A 23,IMPAGO,446522.805,0,VIKING ARMOUR,Y79G54,4,0.6843
LLZZM0,48 A 60,ACTIVO,353766.86,GOLD,VIKING ARMOUR,Y79G54,4,0.6724
80LV8FAZ0,24 A 47,ACTIVO,185943.313,0,DRAGONS,90LD2,2,0.3644
LV9ZLO04LO,12 A 23,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.6203
LVZZLO40Z,12 A 23,ACTIVO,226497.075,0,SPURS,Y79G54,1,0.6351
L00L44FALO,60 Y MAS,ACTIVO,235125.535,USD,SPURS,Y79G54,4,0.815
LV9ZZ8V9,12 A 23,ACTIVO,235125.535,0,SPURS,Y79G54,1,0.8799
L8V4Z4LOV,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.3049
LLOL04FAV0,12 A 23,ACTIVO,250225.34,0,VIKING ARMOUR,B92375,0,0.7636
L0FAVLVLO9,48 A 60,ACTIVO,237282.65,0,VIKING ARMOUR,B92375,2,0.7791
L80LVFAFA4,12 A 23,ACTIVO,172569.2,#N/D,SPURS,Y79G54,1,0.1523
LV9Z9FA84,12 A 23,IMPAGO,,#N/D,DRAGONS,B92375,#N/D,0.342
LV89VZ44,07 A 11,ACTIVO,129426.9,0,DRAGONS,JSF89A,1,0.0371
